"No.","Time","Source","Destination","Protocol","Length","Info"
"1621","16.668706695","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=239950 Win=1444 Len=0 TSval=840465425 TSecr=3083039357"
"1622","16.668811026","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data [TCP segment of a reassembled PDU]"
"1623","16.669362403","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1624","16.669377883","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=242686 Win=1444 Len=0 TSval=840465425 TSecr=3083039357"
"1625","16.669484854","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1626","16.669607841","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1627","16.669732025","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data"
"1628","16.669788784","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=247030 Win=1444 Len=0 TSval=840465426 TSecr=3083039357"
"1629","16.669818386","172.217.166.1","10.43.1.27","TCP","1114","443  >  52036 [PSH, ACK] Seq=247030 Ack=18159 Win=372 Len=1048 TSval=3083039357 TSecr=840465425 [TCP segment of a reassembled PDU]"
"1630","16.670315189","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1631","16.670331170","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=249526 Win=1444 Len=0 TSval=840465426 TSecr=3083039357"
"1632","16.670391094","172.217.166.1","10.43.1.27","TLSv1.2","978","Application Data, Application Data, Application Data"
"1633","16.672529067","172.217.166.1","10.43.1.27","TLSv1.2","208","Application Data"
"1634","16.672646360","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1635","16.672662299","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=251948 Win=1444 Len=0 TSval=840465429 TSecr=3083039357"
"1636","16.672901990","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1637","16.673023312","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1638","16.673125985","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data"
"1639","16.673450311","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1640","16.673459498","172.217.166.1","10.43.1.27","TLSv1.2","166","Application Data"
"1641","16.673492671","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=257600 Win=1444 Len=0 TSval=840465430 TSecr=3083039357"
"1642","16.673508919","172.217.166.1","10.43.1.27","TLSv1.2","97","Application Data"
"1643","16.673895410","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1644","16.674017157","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1645","16.674124627","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data"
"1646","16.674138580","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=260447 Win=1444 Len=0 TSval=840465430 TSecr=3083039357"
"1647","16.674376458","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1648","16.674387384","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=263183 Win=1444 Len=0 TSval=840465430 TSecr=3083039357"
"1649","16.674498620","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1650","16.674621772","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1651","16.674717341","172.217.166.1","10.43.1.27","TLSv1.2","1194","Application Data"
"1652","16.675178916","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1653","16.675304069","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1654","16.675423504","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1655","16.675475432","172.217.166.1","10.43.1.27","TLSv1.2","691","Application Data, Application Data"
"1656","16.675497365","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=272176 Win=1444 Len=0 TSval=840465432 TSecr=3083039357"
"1657","16.690189021","172.217.166.1","10.43.1.27","TLSv1.2","182","Application Data"
"1658","16.690304184","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1659","16.690320408","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=273660 Win=1444 Len=0 TSval=840465446 TSecr=3083039377"
"1660","16.690493070","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1661","16.690615882","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1662","16.690716295","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data"
"1663","16.690932014","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=277764 Win=1444 Len=0 TSval=840465447 TSecr=3083039377"
"1664","16.691074797","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1665","16.691138182","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1666","16.691148195","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=280660 Win=1444 Len=0 TSval=840465447 TSecr=3083039377"
"1667","16.691209685","172.217.166.1","10.43.1.27","TLSv1.2","916","Application Data, Application Data"
"1668","16.691364262","172.217.166.1","10.43.1.27","TLSv1.2","105","Application Data"
"1669","16.691504226","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18159 Ack=281549 Win=1444 Len=0 TSval=840465448 TSecr=3083039377"
"1670","16.693503309","10.43.1.27","172.217.166.1","TLSv1.2","105","Application Data"
"1671","16.693607009","172.217.166.1","10.43.1.27","TCP","66","443  >  52036 [ACK] Seq=281549 Ack=18198 Win=372 Len=0 TSval=3083039377 TSecr=840465450"
"1672","16.695335692","172.217.166.1","10.43.1.27","TLSv1.2","632","Application Data"
"1673","16.695444234","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1674","16.695647694","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1675","16.695763764","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1676","16.695862615","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data"
"1677","16.696183402","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1678","16.696300482","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1679","16.696429153","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1680","16.696520350","172.217.166.1","10.43.1.27","TLSv1.2","1194","Application Data"
"1681","16.696638651","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1682","16.697081079","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1683","16.697184241","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1684","16.697210634","172.217.166.1","10.43.1.27","TLSv1.2","428","Application Data"
"1685","16.698231237","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=297685 Win=1444 Len=0 TSval=840465454 TSecr=3083039377"
"1686","16.704365705","172.217.166.1","10.43.1.27","TLSv1.2","1590","Application Data, Application Data"
"1687","16.704382582","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=299209 Win=1444 Len=0 TSval=840465460 TSecr=3083039387"
"1688","16.704527251","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1689","16.704648192","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1690","16.704750945","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data"
"1691","16.705138466","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1692","16.705256810","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1693","16.705258722","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=304761 Win=1444 Len=0 TSval=840465461 TSecr=3083039387"
"1694","16.705379873","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1695","16.705406139","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=307657 Win=1444 Len=0 TSval=840465461 TSecr=3083039387"
"1696","16.705497040","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1697","16.705588928","172.217.166.1","10.43.1.27","TLSv1.2","1114","Application Data"
"1698","16.705614490","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=310153 Win=1444 Len=0 TSval=840465462 TSecr=3083039387"
"1699","16.706001733","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1700","16.706107628","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data"
"1701","16.706118056","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=312889 Win=1444 Len=0 TSval=840465462 TSecr=3083039387"
"1702","16.706184963","172.217.166.1","10.43.1.27","TLSv1.2","974","Application Data"
"1703","16.708142431","172.217.166.1","10.43.1.27","TLSv1.2","1434","Application Data"
"1704","16.708182074","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=315165 Win=1444 Len=0 TSval=840465464 TSecr=3083039387"
"1705","16.708255635","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1706","16.708367703","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data"
"1707","16.708590829","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1708","16.708690698","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data"
"1709","16.708812296","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1710","16.708923093","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data"
"1711","16.709328532","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1712","16.709450180","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1713","16.709511881","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=326269 Win=1444 Len=0 TSval=840465466 TSecr=3083039397"
"1714","16.709558325","172.217.166.1","10.43.1.27","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"1715","16.709683678","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1716","16.709689701","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=329011 Win=1444 Len=0 TSval=840465466 TSecr=3083039397"
"1717","16.709784429","172.217.166.1","10.43.1.27","TLSv1.2","1268","Application Data"
"1718","16.710210784","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data"
"1719","16.710248383","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=331661 Win=1444 Len=0 TSval=840465466 TSecr=3083039397"
"1720","16.710285218","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data [TCP segment of a reassembled PDU]"
"1721","16.710402466","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1722","16.710408316","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=334397 Win=1444 Len=0 TSval=840465466 TSecr=3083039397"
"1723","16.710527401","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1724","16.710628646","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data [TCP segment of a reassembled PDU]"
"1725","16.710633474","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=337053 Win=1444 Len=0 TSval=840465467 TSecr=3083039397"
"1726","16.711175235","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1727","16.711257373","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1728","16.711315993","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=339949 Win=1444 Len=0 TSval=840465467 TSecr=3083039397"
"1729","16.711381654","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1730","16.711504773","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data"
"1731","16.711514657","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=342845 Win=1444 Len=0 TSval=840465468 TSecr=3083039397"
"1732","16.711594224","172.217.166.1","10.43.1.27","TCP","1114","443  >  52036 [PSH, ACK] Seq=342845 Ack=18198 Win=372 Len=1048 TSval=3083039397 TSecr=840465467 [TCP segment of a reassembled PDU]"
"1733","16.712013751","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1734","16.712046451","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=345341 Win=1444 Len=0 TSval=840465468 TSecr=3083039397"
"1735","16.712126308","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1736","16.712253337","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data, Application Data"
"1737","16.712264255","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=348237 Win=1444 Len=0 TSval=840465468 TSecr=3083039397"
"1738","16.712376690","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1739","16.712460426","172.217.166.1","10.43.1.27","TLSv1.2","1114","Application Data [TCP segment of a reassembled PDU]"
"1740","16.712809608","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=350733 Win=1444 Len=0 TSval=840465469 TSecr=3083039397"
"1741","16.712867814","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1742","16.712991386","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1743","16.713001304","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=353629 Win=1444 Len=0 TSval=840465469 TSecr=3083039397"
"1744","16.713116438","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1745","16.713240904","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1746","16.713327609","172.217.166.1","10.43.1.27","TLSv1.2","1114","Application Data [TCP segment of a reassembled PDU]"
"1747","16.713753119","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1748","16.713852420","172.217.166.1","10.43.1.27","TLSv1.2","1376","Application Data [TCP segment of a reassembled PDU]"
"1749","16.713973932","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1750","16.714096990","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data"
"1751","16.714198023","172.217.166.1","10.43.1.27","TCP","1252","443  >  52036 [PSH, ACK] Seq=363227 Ack=18198 Win=372 Len=1186 TSval=3083039397 TSecr=840465469 [TCP segment of a reassembled PDU]"
"1752","16.714237251","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=364413 Win=1444 Len=0 TSval=840465470 TSecr=3083039397"
"1753","16.714605124","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1754","16.714708475","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data, Application Data"
"1755","16.714832320","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data, Application Data"
"1756","16.714954796","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1757","16.715058001","172.217.166.1","10.43.1.27","TLSv1.2","1274","Application Data [TCP segment of a reassembled PDU]"
"1758","16.715405468","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=371253 Win=1444 Len=0 TSval=840465471 TSecr=3083039397"
"1759","16.715543548","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1760","16.715665340","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1761","16.715788072","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data"
"1762","16.715883328","172.217.166.1","10.43.1.27","TCP","1184","443  >  52036 [PSH, ACK] Seq=375597 Ack=18198 Win=372 Len=1118 TSval=3083039397 TSecr=840465470 [TCP segment of a reassembled PDU]"
"1763","16.716001965","172.217.166.1","10.43.1.27","TLSv1.2","1444","Application Data [TCP segment of a reassembled PDU]"
"1764","16.716398948","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1765","16.716519673","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1766","16.716642835","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data, Application Data"
"1767","16.716766604","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1768","16.716855175","172.217.166.1","10.43.1.27","TLSv1.2","1114","Application Data [TCP segment of a reassembled PDU]"
"1769","16.717266786","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1770","16.717374544","172.217.166.1","10.43.1.27","TLSv1.2","1354","Application Data [TCP segment of a reassembled PDU]"
"1771","16.717487601","10.43.1.27","172.217.166.1","TCP","66","52036  >  443 [ACK] Seq=18198 Ack=387669 Win=1444 Len=0 TSval=840465474 TSecr=3083039397"
"1772","16.717497640","172.217.166.1","10.43.1.27","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"1773","16.717597482","172.217.166.1","10.43.1.27","TLSv1.2","1238","Application Data, Application Data, Application Data"
